# Consolidated USD->INR SBI TT rates. source=SBI_TTBUY is authoritative (sahilgupta/sbi-fx-ratekeeper).
# xls_mid-0.425 / ECB-0.39 are pre-2020 or SBI-outage ESTIMATES (tt_sell = tt_buy + 0.85 fixed spread). Use exact SBI PDF for filing.
date,tt_buy,tt_sell,source
2010-01-01,46.23,47.08,xls_mid-0.425
2010-01-04,46.09,46.94,xls_mid-0.425
2010-01-05,45.78,46.63,xls_mid-0.425
2010-01-06,45.70,46.55,xls_mid-0.425
2010-01-07,45.45,46.30,xls_mid-0.425
2010-01-08,45.38,46.23,xls_mid-0.425
2010-01-11,44.94,45.79,xls_mid-0.425
2010-01-12,44.98,45.83,xls_mid-0.425
2010-01-13,45.26,46.11,xls_mid-0.425
2010-01-14,45.05,45.90,xls_mid-0.425
2010-01-15,45.25,46.10,xls_mid-0.425
2010-01-18,45.23,46.08,xls_mid-0.425
2010-01-19,45.20,46.05,xls_mid-0.425
2010-01-20,45.53,46.38,xls_mid-0.425
2010-01-21,45.55,46.40,xls_mid-0.425
2010-01-22,45.75,46.60,xls_mid-0.425
2010-01-25,45.76,46.61,xls_mid-0.425
2010-01-27,45.87,46.72,xls_mid-0.425
2010-01-28,45.89,46.74,xls_mid-0.425
2010-01-29,45.95,46.80,xls_mid-0.425
2010-02-01,45.92,46.77,xls_mid-0.425
2010-02-02,45.83,46.68,xls_mid-0.425
2010-02-03,45.62,46.47,xls_mid-0.425
2010-02-04,45.67,46.52,xls_mid-0.425
2010-02-05,46.14,46.99,xls_mid-0.425
2010-02-08,46.39,47.24,xls_mid-0.425
2010-02-09,46.26,47.11,xls_mid-0.425
2010-02-10,46.14,46.99,xls_mid-0.425
2010-02-11,46.04,46.89,xls_mid-0.425
2010-02-15,45.96,46.81,xls_mid-0.425
2010-02-16,45.76,46.61,xls_mid-0.425
2010-02-17,45.60,46.45,xls_mid-0.425
2010-02-18,45.80,46.65,xls_mid-0.425
2010-02-19,46.05,46.90,xls_mid-0.425
2010-02-22,45.73,46.58,xls_mid-0.425
2010-02-23,45.71,46.56,xls_mid-0.425
2010-02-24,45.83,46.68,xls_mid-0.425
2010-02-25,45.94,46.79,xls_mid-0.425
2010-02-26,45.80,46.65,xls_mid-0.425
2010-03-02,45.60,46.45,xls_mid-0.425
2010-03-03,45.48,46.33,xls_mid-0.425
2010-03-04,45.40,46.25,xls_mid-0.425
2010-03-05,45.36,46.21,xls_mid-0.425
2010-03-08,45.01,45.86,xls_mid-0.425
2010-03-09,45.12,45.97,xls_mid-0.425
2010-03-10,44.98,45.83,xls_mid-0.425
2010-03-11,45.05,45.90,xls_mid-0.425
2010-03-12,45.03,45.88,xls_mid-0.425
2010-03-15,45.16,46.01,xls_mid-0.425
2010-03-17,44.98,45.83,xls_mid-0.425
2010-03-18,45.07,45.92,xls_mid-0.425
2010-03-19,45.05,45.90,xls_mid-0.425
2010-03-22,45.07,45.92,xls_mid-0.425
2010-03-23,45.14,45.99,xls_mid-0.425
2010-03-25,45.21,46.06,xls_mid-0.425
2010-03-26,44.92,45.77,xls_mid-0.425
2010-03-29,44.66,45.51,xls_mid-0.425
2010-03-30,44.52,45.37,xls_mid-0.425
2010-03-31,44.72,45.57,xls_mid-0.425
2010-04-05,44.30,45.15,xls_mid-0.425
2010-04-06,44.03,44.88,xls_mid-0.425
2010-04-07,44.00,44.85,xls_mid-0.425
2010-04-08,44.27,45.12,xls_mid-0.425
2010-04-09,43.93,44.78,xls_mid-0.425
2010-04-12,43.93,44.78,xls_mid-0.425
2010-04-13,44.20,45.05,xls_mid-0.425
2010-04-15,43.96,44.81,xls_mid-0.425
2010-04-16,44.07,44.92,xls_mid-0.425
2010-04-19,44.18,45.03,xls_mid-0.425
2010-04-20,44.19,45.04,xls_mid-0.425
2010-04-21,43.98,44.83,xls_mid-0.425
2010-04-22,44.03,44.88,xls_mid-0.425
2010-04-23,44.12,44.97,xls_mid-0.425
2010-04-26,43.91,44.76,xls_mid-0.425
2010-04-27,44.03,44.88,xls_mid-0.425
2010-04-28,44.18,45.03,xls_mid-0.425
2010-04-29,44.15,45.00,xls_mid-0.425
2010-04-30,44.02,44.87,xls_mid-0.425
2010-05-03,44.14,44.99,xls_mid-0.425
2010-05-04,44.14,44.99,xls_mid-0.425
2010-05-05,44.45,45.30,xls_mid-0.425
2010-05-06,44.98,45.83,xls_mid-0.425
2010-05-07,45.16,46.01,xls_mid-0.425
2010-05-10,44.54,45.39,xls_mid-0.425
2010-05-11,44.72,45.57,xls_mid-0.425
2010-05-12,44.91,45.76,xls_mid-0.425
2010-05-13,44.57,45.42,xls_mid-0.425
2010-05-14,44.68,45.53,xls_mid-0.425
2010-05-17,45.30,46.15,xls_mid-0.425
2010-05-18,45.12,45.97,xls_mid-0.425
2010-05-19,45.58,46.43,xls_mid-0.425
2010-05-20,46.33,47.18,xls_mid-0.425
2010-05-21,46.53,47.38,xls_mid-0.425
2010-05-24,46.25,47.10,xls_mid-0.425
2010-05-25,46.98,47.83,xls_mid-0.425
2010-05-26,47.15,48.00,xls_mid-0.425
2010-05-28,46.12,46.97,xls_mid-0.425
2010-05-31,46.03,46.88,xls_mid-0.425
2010-06-01,46.27,47.12,xls_mid-0.425
2010-06-02,46.77,47.62,xls_mid-0.425
2010-06-03,46.10,46.95,xls_mid-0.425
2010-06-04,46.25,47.10,xls_mid-0.425
2010-06-07,46.86,47.71,xls_mid-0.425
2010-06-08,46.53,47.38,xls_mid-0.425
2010-06-09,46.55,47.40,xls_mid-0.425
2010-06-10,46.55,47.40,xls_mid-0.425
2010-06-11,46.40,47.25,xls_mid-0.425
2010-06-14,46.15,47.00,xls_mid-0.425
2010-06-15,46.30,47.15,xls_mid-0.425
2010-06-16,45.93,46.78,xls_mid-0.425
2010-06-17,46.08,46.93,xls_mid-0.425
2010-06-18,45.72,46.57,xls_mid-0.425
2010-06-21,45.22,46.07,xls_mid-0.425
2010-06-22,45.62,46.47,xls_mid-0.425
2010-06-23,45.89,46.74,xls_mid-0.425
2010-06-24,45.82,46.67,xls_mid-0.425
2010-06-25,46.12,46.97,xls_mid-0.425
2010-06-28,45.73,46.58,xls_mid-0.425
2010-06-29,46.10,46.95,xls_mid-0.425
2010-06-30,46.18,47.03,xls_mid-0.425
2010-07-01,46.26,47.11,xls_mid-0.425
2010-07-02,46.26,47.11,xls_mid-0.425
2010-07-05,46.27,47.12,xls_mid-0.425
2010-07-06,46.38,47.23,xls_mid-0.425
2010-07-07,46.66,47.51,xls_mid-0.425
2010-07-08,46.43,47.28,xls_mid-0.425
2010-07-09,46.33,47.18,xls_mid-0.425
2010-07-12,46.30,47.15,xls_mid-0.425
2010-07-13,46.51,47.36,xls_mid-0.425
2010-07-14,46.21,47.06,xls_mid-0.425
2010-07-15,46.32,47.17,xls_mid-0.425
2010-07-16,46.38,47.23,xls_mid-0.425
2010-07-19,46.66,47.51,xls_mid-0.425
2010-07-20,46.68,47.53,xls_mid-0.425
2010-07-21,46.83,47.68,xls_mid-0.425
2010-07-22,46.91,47.76,xls_mid-0.425
2010-07-23,46.58,47.43,xls_mid-0.425
2010-07-26,46.44,47.29,xls_mid-0.425
2010-07-27,46.34,47.19,xls_mid-0.425
2010-07-28,46.15,47.00,xls_mid-0.425
2010-07-29,46.21,47.06,xls_mid-0.425
2010-07-30,46.04,46.89,xls_mid-0.425
2010-08-02,45.77,46.62,xls_mid-0.425
2010-08-03,45.80,46.65,xls_mid-0.425
2010-08-04,45.80,46.65,xls_mid-0.425
2010-08-05,45.80,46.65,xls_mid-0.425
2010-08-06,45.60,46.45,xls_mid-0.425
2010-08-09,45.65,46.50,xls_mid-0.425
2010-08-10,45.88,46.73,xls_mid-0.425
2010-08-11,46.12,46.97,xls_mid-0.425
2010-08-12,46.52,47.37,xls_mid-0.425
2010-08-13,46.16,47.01,xls_mid-0.425
2010-08-16,46.36,47.21,xls_mid-0.425
2010-08-17,46.26,47.11,xls_mid-0.425
2010-08-18,46.22,47.07,xls_mid-0.425
2010-08-20,46.16,47.01,xls_mid-0.425
2010-08-23,46.19,47.04,xls_mid-0.425
2010-08-24,46.37,47.22,xls_mid-0.425
2010-08-25,46.51,47.36,xls_mid-0.425
2010-08-26,46.39,47.24,xls_mid-0.425
2010-08-27,46.44,47.29,xls_mid-0.425
2010-08-30,46.42,47.27,xls_mid-0.425
2010-08-31,46.66,47.51,xls_mid-0.425
2010-09-01,46.45,47.30,xls_mid-0.425
2010-09-02,46.36,47.21,xls_mid-0.425
2010-09-03,46.25,47.10,xls_mid-0.425
2010-09-06,46.05,46.90,xls_mid-0.425
2010-09-07,46.29,47.14,xls_mid-0.425
2010-09-08,46.28,47.13,xls_mid-0.425
2010-09-09,46.14,46.99,xls_mid-0.425
2010-09-13,45.89,46.74,xls_mid-0.425
2010-09-14,45.95,46.80,xls_mid-0.425
2010-09-15,45.95,46.80,xls_mid-0.425
2010-09-16,45.88,46.73,xls_mid-0.425
2010-09-17,45.55,46.40,xls_mid-0.425
2010-09-20,45.19,46.04,xls_mid-0.425
2010-09-21,45.30,46.15,xls_mid-0.425
2010-09-22,45.11,45.96,xls_mid-0.425
2010-09-23,45.17,46.02,xls_mid-0.425
2010-09-24,45.12,45.97,xls_mid-0.425
2010-09-27,44.62,45.47,xls_mid-0.425
2010-09-28,44.71,45.56,xls_mid-0.425
2010-09-29,44.50,45.35,xls_mid-0.425
2010-10-01,44.26,45.11,xls_mid-0.425
2010-10-04,43.95,44.80,xls_mid-0.425
2010-10-05,44.30,45.15,xls_mid-0.425
2010-10-06,43.88,44.73,xls_mid-0.425
2010-10-07,43.86,44.71,xls_mid-0.425
2010-10-08,43.96,44.81,xls_mid-0.425
2010-10-11,43.88,44.73,xls_mid-0.425
2010-10-12,44.32,45.17,xls_mid-0.425
2010-10-13,44.08,44.93,xls_mid-0.425
2010-10-14,43.76,44.61,xls_mid-0.425
2010-10-15,43.61,44.46,xls_mid-0.425
2010-10-18,43.84,44.69,xls_mid-0.425
2010-10-19,44.04,44.89,xls_mid-0.425
2010-10-20,43.87,44.72,xls_mid-0.425
2010-10-21,43.94,44.79,xls_mid-0.425
2010-10-22,44.04,44.89,xls_mid-0.425
2010-10-25,43.94,44.79,xls_mid-0.425
2010-10-26,44.01,44.86,xls_mid-0.425
2010-10-27,44.10,44.95,xls_mid-0.425
2010-10-28,44.07,44.92,xls_mid-0.425
2010-10-29,44.12,44.97,xls_mid-0.425
2010-11-01,44.00,44.85,xls_mid-0.425
2010-11-02,44.01,44.86,xls_mid-0.425
2010-11-03,43.94,44.79,xls_mid-0.425
2010-11-04,43.90,44.75,xls_mid-0.425
2010-11-08,43.84,44.69,xls_mid-0.425
2010-11-09,43.98,44.83,xls_mid-0.425
2010-11-10,43.97,44.82,xls_mid-0.425
2010-11-11,43.83,44.68,xls_mid-0.425
2010-11-12,44.22,45.07,xls_mid-0.425
2010-11-15,44.72,45.57,xls_mid-0.425
2010-11-16,44.80,45.65,xls_mid-0.425
2010-11-18,45.03,45.88,xls_mid-0.425
2010-11-19,44.84,45.69,xls_mid-0.425
2010-11-22,44.87,45.72,xls_mid-0.425
2010-11-23,45.19,46.04,xls_mid-0.425
2010-11-24,45.23,46.08,xls_mid-0.425
2010-11-25,45.22,46.07,xls_mid-0.425
2010-11-26,45.32,46.17,xls_mid-0.425
2010-11-29,45.39,46.24,xls_mid-0.425
2010-11-30,45.62,46.47,xls_mid-0.425
2010-12-01,45.28,46.13,xls_mid-0.425
2010-12-02,44.95,45.80,xls_mid-0.425
2010-12-03,44.67,45.52,xls_mid-0.425
2010-12-06,44.43,45.28,xls_mid-0.425
2010-12-07,44.42,45.27,xls_mid-0.425
2010-12-08,44.70,45.55,xls_mid-0.425
2010-12-09,44.75,45.60,xls_mid-0.425
2010-12-10,44.80,45.65,xls_mid-0.425
2010-12-13,44.83,45.68,xls_mid-0.425
2010-12-14,44.59,45.44,xls_mid-0.425
2010-12-15,44.90,45.75,xls_mid-0.425
2010-12-16,44.97,45.82,xls_mid-0.425
2010-12-20,44.96,45.81,xls_mid-0.425
2010-12-21,44.84,45.69,xls_mid-0.425
2010-12-22,44.71,45.56,xls_mid-0.425
2010-12-23,44.60,45.45,xls_mid-0.425
2010-12-24,44.80,45.65,xls_mid-0.425
2010-12-27,44.73,45.58,xls_mid-0.425
2010-12-28,44.75,45.60,xls_mid-0.425
2010-12-29,44.70,45.55,xls_mid-0.425
2010-12-30,44.48,45.33,xls_mid-0.425
2010-12-31,44.39,45.24,xls_mid-0.425
2011-01-03,44.25,45.10,xls_mid-0.425
2011-01-04,44.42,45.27,xls_mid-0.425
2011-01-05,44.78,45.63,xls_mid-0.425
2011-01-06,44.89,45.74,xls_mid-0.425
2011-01-07,44.95,45.80,xls_mid-0.425
2011-01-10,45.02,45.87,xls_mid-0.425
2011-01-11,44.90,45.75,xls_mid-0.425
2011-01-12,44.73,45.58,xls_mid-0.425
2011-01-13,44.71,45.56,xls_mid-0.425
2011-01-14,44.88,45.73,xls_mid-0.425
2011-01-17,45.17,46.02,xls_mid-0.425
2011-01-18,45.11,45.96,xls_mid-0.425
2011-01-19,44.96,45.81,xls_mid-0.425
2011-01-20,45.16,46.01,xls_mid-0.425
2011-01-21,45.28,46.13,xls_mid-0.425
2011-01-24,45.16,46.01,xls_mid-0.425
2011-01-25,45.11,45.96,xls_mid-0.425
2011-01-27,45.15,46.00,xls_mid-0.425
2011-01-28,45.32,46.17,xls_mid-0.425
2011-01-31,45.53,46.38,xls_mid-0.425
2011-02-01,45.39,46.24,xls_mid-0.425
2011-02-02,45.21,46.06,xls_mid-0.425
2011-02-03,45.21,46.06,xls_mid-0.425
2011-02-04,45.22,46.07,xls_mid-0.425
2011-02-07,45.17,46.02,xls_mid-0.425
2011-02-08,44.97,45.82,xls_mid-0.425
2011-02-09,44.91,45.76,xls_mid-0.425
2011-02-10,45.16,46.01,xls_mid-0.425
2011-02-11,45.34,46.19,xls_mid-0.425
2011-02-14,45.08,45.93,xls_mid-0.425
2011-02-15,45.03,45.88,xls_mid-0.425
2011-02-17,44.96,45.81,xls_mid-0.425
2011-02-18,44.76,45.61,xls_mid-0.425
2011-02-21,44.69,45.54,xls_mid-0.425
2011-02-22,44.78,45.63,xls_mid-0.425
2011-02-23,44.78,45.63,xls_mid-0.425
2011-02-24,44.95,45.80,xls_mid-0.425
2011-02-25,44.95,45.80,xls_mid-0.425
2011-02-28,44.76,45.61,xls_mid-0.425
2011-03-01,44.70,45.55,xls_mid-0.425
2011-03-03,44.54,45.39,xls_mid-0.425
2011-03-04,44.57,45.42,xls_mid-0.425
2011-03-07,44.71,45.56,xls_mid-0.425
2011-03-08,44.61,45.46,xls_mid-0.425
2011-03-09,44.60,45.45,xls_mid-0.425
2011-03-10,44.69,45.54,xls_mid-0.425
2011-03-11,44.79,45.64,xls_mid-0.425
2011-03-14,44.73,45.58,xls_mid-0.425
2011-03-15,44.85,45.70,xls_mid-0.425
2011-03-16,44.76,45.61,xls_mid-0.425
2011-03-17,44.82,45.67,xls_mid-0.425
2011-03-18,44.67,45.52,xls_mid-0.425
2011-03-21,44.62,45.47,xls_mid-0.425
2011-03-22,44.55,45.40,xls_mid-0.425
2011-03-23,44.54,45.39,xls_mid-0.425
2011-03-24,44.35,45.20,xls_mid-0.425
2011-03-25,44.23,45.08,xls_mid-0.425
2011-03-28,44.36,45.21,xls_mid-0.425
2011-03-29,44.25,45.10,xls_mid-0.425
2011-03-30,44.35,45.20,xls_mid-0.425
2011-03-31,44.23,45.08,xls_mid-0.425
2011-04-05,44.03,44.88,xls_mid-0.425
2011-04-06,43.78,44.63,xls_mid-0.425
2011-04-07,43.80,44.65,xls_mid-0.425
2011-04-08,43.62,44.47,xls_mid-0.425
2011-04-11,43.78,44.63,xls_mid-0.425
2011-04-13,44.05,44.90,xls_mid-0.425
2011-04-15,44.10,44.95,xls_mid-0.425
2011-04-18,43.85,44.70,xls_mid-0.425
2011-04-19,44.26,45.11,xls_mid-0.425
2011-04-20,43.96,44.81,xls_mid-0.425
2011-04-21,43.88,44.73,xls_mid-0.425
2011-04-25,44.03,44.88,xls_mid-0.425
2011-04-26,44.17,45.02,xls_mid-0.425
2011-04-27,43.98,44.83,xls_mid-0.425
2011-04-28,43.91,44.76,xls_mid-0.425
2011-04-29,43.96,44.81,xls_mid-0.425
2011-05-02,43.88,44.73,xls_mid-0.425
2011-05-03,43.92,44.77,xls_mid-0.425
2011-05-04,44.17,45.02,xls_mid-0.425
2011-05-05,44.15,45.00,xls_mid-0.425
2011-05-06,44.36,45.21,xls_mid-0.425
2011-05-09,44.28,45.13,xls_mid-0.425
2011-05-10,44.30,45.15,xls_mid-0.425
2011-05-11,44.27,45.12,xls_mid-0.425
2011-05-12,44.37,45.22,xls_mid-0.425
2011-05-13,44.48,45.33,xls_mid-0.425
2011-05-16,44.65,45.50,xls_mid-0.425
2011-05-18,44.66,45.51,xls_mid-0.425
2011-05-19,44.55,45.40,xls_mid-0.425
2011-05-20,44.51,45.36,xls_mid-0.425
2011-05-23,44.86,45.71,xls_mid-0.425
2011-05-24,44.83,45.68,xls_mid-0.425
2011-05-25,44.96,45.81,xls_mid-0.425
2011-05-26,44.87,45.72,xls_mid-0.425
2011-05-27,44.79,45.64,xls_mid-0.425
2011-05-30,44.68,45.53,xls_mid-0.425
2011-05-31,44.61,45.46,xls_mid-0.425
2011-06-01,44.47,45.32,xls_mid-0.425
2011-06-02,44.52,45.37,xls_mid-0.425
2011-06-03,44.43,45.28,xls_mid-0.425
2011-06-06,44.30,45.15,xls_mid-0.425
2011-06-07,44.32,45.17,xls_mid-0.425
2011-06-08,44.19,45.04,xls_mid-0.425
2011-06-09,44.30,45.15,xls_mid-0.425
2011-06-10,44.30,45.15,xls_mid-0.425
2011-06-13,44.45,45.30,xls_mid-0.425
2011-06-14,44.35,45.20,xls_mid-0.425
2011-06-15,44.26,45.11,xls_mid-0.425
2011-06-16,44.48,45.33,xls_mid-0.425
2011-06-17,44.51,45.36,xls_mid-0.425
2011-06-20,44.57,45.42,xls_mid-0.425
2011-06-21,44.48,45.33,xls_mid-0.425
2011-06-22,44.40,45.25,xls_mid-0.425
2011-06-23,44.51,45.36,xls_mid-0.425
2011-06-24,44.52,45.37,xls_mid-0.425
2011-06-27,44.68,45.53,xls_mid-0.425
2011-06-28,44.62,45.47,xls_mid-0.425
2011-06-29,44.52,45.37,xls_mid-0.425
2011-06-30,44.30,45.15,xls_mid-0.425
2011-07-01,44.16,45.01,xls_mid-0.425
2011-07-04,44.03,44.88,xls_mid-0.425
2011-07-05,44.07,44.92,xls_mid-0.425
2011-07-06,43.96,44.81,xls_mid-0.425
2011-07-07,43.99,44.84,xls_mid-0.425
2011-07-08,43.90,44.75,xls_mid-0.425
2011-07-11,43.95,44.80,xls_mid-0.425
2011-07-12,44.26,45.11,xls_mid-0.425
2011-07-13,44.16,45.01,xls_mid-0.425
2011-07-14,44.10,44.95,xls_mid-0.425
2011-07-15,44.10,44.95,xls_mid-0.425
2011-07-18,44.15,45.00,xls_mid-0.425
2011-07-19,44.16,45.01,xls_mid-0.425
2011-07-20,44.04,44.89,xls_mid-0.425
2011-07-21,44.01,44.86,xls_mid-0.425
2011-07-22,43.95,44.80,xls_mid-0.425
2011-07-25,43.99,44.84,xls_mid-0.425
2011-07-26,43.86,44.71,xls_mid-0.425
2011-07-27,43.52,44.37,xls_mid-0.425
2011-07-28,43.70,44.55,xls_mid-0.425
2011-07-29,43.73,44.58,xls_mid-0.425
2011-08-01,43.62,44.47,xls_mid-0.425
2011-08-02,43.80,44.65,xls_mid-0.425
2011-08-03,43.95,44.80,xls_mid-0.425
2011-08-04,43.99,44.84,xls_mid-0.425
2011-08-05,44.38,45.23,xls_mid-0.425
2011-08-08,44.54,45.39,xls_mid-0.425
2011-08-09,44.75,45.60,xls_mid-0.425
2011-08-10,44.78,45.63,xls_mid-0.425
2011-08-11,44.85,45.70,xls_mid-0.425
2011-08-12,44.95,45.80,xls_mid-0.425
2011-08-16,44.82,45.67,xls_mid-0.425
2011-08-17,44.94,45.79,xls_mid-0.425
2011-08-18,45.19,46.04,xls_mid-0.425
2011-08-22,45.52,46.37,xls_mid-0.425
2011-08-23,45.26,46.11,xls_mid-0.425
2011-08-24,45.34,46.19,xls_mid-0.425
2011-08-25,45.70,46.55,xls_mid-0.425
2011-08-26,45.63,46.48,xls_mid-0.425
2011-08-29,45.45,46.30,xls_mid-0.425
2011-08-30,45.59,46.44,xls_mid-0.425
2011-09-02,45.47,46.32,xls_mid-0.425
2011-09-05,45.51,46.36,xls_mid-0.425
2011-09-06,45.70,46.55,xls_mid-0.425
2011-09-07,45.60,46.45,xls_mid-0.425
2011-09-08,45.75,46.60,xls_mid-0.425
2011-09-09,45.96,46.81,xls_mid-0.425
2011-09-12,46.55,47.40,xls_mid-0.425
2011-09-13,46.67,47.52,xls_mid-0.425
2011-09-14,47.38,48.23,xls_mid-0.425
2011-09-15,47.42,48.27,xls_mid-0.425
2011-09-16,47.04,47.89,xls_mid-0.425
2011-09-19,47.37,48.22,xls_mid-0.425
2011-09-20,47.80,48.65,xls_mid-0.425
2011-09-21,47.47,48.32,xls_mid-0.425
2011-09-22,48.40,49.25,xls_mid-0.425
2011-09-23,49.25,50.10,xls_mid-0.425
2011-09-26,49.19,50.04,xls_mid-0.425
2011-09-27,48.75,49.60,xls_mid-0.425
2011-09-28,48.49,49.34,xls_mid-0.425
2011-09-29,48.50,49.35,xls_mid-0.425
2011-10-03,49.00,49.85,xls_mid-0.425
2011-10-04,48.80,49.65,xls_mid-0.425
2011-10-05,48.77,49.62,xls_mid-0.425
2011-10-07,48.71,49.56,xls_mid-0.425
2011-10-10,48.65,49.50,xls_mid-0.425
2011-10-11,48.61,49.46,xls_mid-0.425
2011-10-12,48.82,49.67,xls_mid-0.425
2011-10-13,48.60,49.45,xls_mid-0.425
2011-10-14,48.64,49.49,xls_mid-0.425
2011-10-17,48.47,49.32,xls_mid-0.425
2011-10-18,48.71,49.56,xls_mid-0.425
2011-10-19,48.75,49.60,xls_mid-0.425
2011-10-20,49.29,50.14,xls_mid-0.425
2011-10-21,49.64,50.49,xls_mid-0.425
2011-10-24,49.45,50.30,xls_mid-0.425
2011-10-25,49.23,50.08,xls_mid-0.425
2011-10-28,48.40,49.25,xls_mid-0.425
2011-10-31,48.45,49.30,xls_mid-0.425
2011-11-01,48.65,49.50,xls_mid-0.425
2011-11-02,48.83,49.68,xls_mid-0.425
2011-11-03,48.95,49.80,xls_mid-0.425
2011-11-04,48.66,49.51,xls_mid-0.425
2011-11-08,48.96,49.81,xls_mid-0.425
2011-11-09,49.36,50.21,xls_mid-0.425
2011-11-11,49.85,50.70,xls_mid-0.425
2011-11-14,49.66,50.51,xls_mid-0.425
2011-11-15,50.14,50.99,xls_mid-0.425
2011-11-16,50.48,51.33,xls_mid-0.425
2011-11-17,50.30,51.15,xls_mid-0.425
2011-11-18,50.93,51.78,xls_mid-0.425
2011-11-21,51.29,52.14,xls_mid-0.425
2011-11-22,52.28,53.13,xls_mid-0.425
2011-11-23,51.68,52.53,xls_mid-0.425
2011-11-24,51.83,52.68,xls_mid-0.425
2011-11-25,51.74,52.59,xls_mid-0.425
2011-11-28,51.56,52.41,xls_mid-0.425
2011-11-29,51.51,52.36,xls_mid-0.425
2011-11-30,51.74,52.59,xls_mid-0.425
2011-12-01,51.23,52.08,xls_mid-0.425
2011-12-02,50.93,51.78,xls_mid-0.425
2011-12-05,50.97,51.82,xls_mid-0.425
2011-12-07,51.02,51.87,xls_mid-0.425
2011-12-08,51.35,52.20,xls_mid-0.425
2011-12-09,51.80,52.65,xls_mid-0.425
2011-12-12,52.00,52.85,xls_mid-0.425
2011-12-13,52.98,53.83,xls_mid-0.425
2011-12-14,53.15,54.00,xls_mid-0.425
2011-12-15,53.81,54.66,xls_mid-0.425
2011-12-16,52.39,53.24,xls_mid-0.425
2011-12-19,52.53,53.38,xls_mid-0.425
2011-12-20,52.60,53.45,xls_mid-0.425
2011-12-21,52.25,53.10,xls_mid-0.425
2011-12-22,52.36,53.21,xls_mid-0.425
2011-12-23,52.30,53.15,xls_mid-0.425
2011-12-26,52.40,53.25,xls_mid-0.425
2011-12-27,52.47,53.32,xls_mid-0.425
2011-12-28,52.79,53.64,xls_mid-0.425
2011-12-29,52.93,53.78,xls_mid-0.425
2011-12-30,52.84,53.69,xls_mid-0.425
2012-01-02,52.87,53.72,xls_mid-0.425
2012-01-03,52.80,53.65,xls_mid-0.425
2012-01-04,52.72,53.57,xls_mid-0.425
2012-01-05,52.36,53.21,xls_mid-0.425
2012-01-06,52.36,53.21,xls_mid-0.425
2012-01-09,52.31,53.16,xls_mid-0.425
2012-01-10,51.80,52.65,xls_mid-0.425
2012-01-11,51.32,52.17,xls_mid-0.425
2012-01-12,51.40,52.25,xls_mid-0.425
2012-01-13,51.01,51.86,xls_mid-0.425
2012-01-16,51.23,52.08,xls_mid-0.425
2012-01-17,50.64,51.49,xls_mid-0.425
2012-01-18,50.24,51.09,xls_mid-0.425
2012-01-19,49.86,50.71,xls_mid-0.425
2012-01-20,49.90,50.75,xls_mid-0.425
2012-01-23,49.82,50.67,xls_mid-0.425
2012-01-24,49.54,50.39,xls_mid-0.425
2012-01-25,49.60,50.45,xls_mid-0.425
2012-01-27,49.22,50.07,xls_mid-0.425
2012-01-30,49.08,49.93,xls_mid-0.425
2012-01-31,49.26,50.11,xls_mid-0.425
2012-02-01,49.11,49.96,xls_mid-0.425
2012-02-02,48.70,49.55,xls_mid-0.425
2012-02-03,48.54,49.39,xls_mid-0.425
2012-02-06,48.25,49.10,xls_mid-0.425
2012-02-07,48.49,49.34,xls_mid-0.425
2012-02-08,48.64,49.49,xls_mid-0.425
2012-02-09,48.86,49.71,xls_mid-0.425
2012-02-10,49.22,50.07,xls_mid-0.425
2012-02-13,48.89,49.74,xls_mid-0.425
2012-02-14,48.91,49.76,xls_mid-0.425
2012-02-15,48.83,49.68,xls_mid-0.425
2012-02-17,48.79,49.64,xls_mid-0.425
2012-02-21,48.66,49.51,xls_mid-0.425
2012-02-22,48.82,49.67,xls_mid-0.425
2012-02-23,48.82,49.67,xls_mid-0.425
2012-02-24,48.64,49.49,xls_mid-0.425
2012-02-27,48.62,49.47,xls_mid-0.425
2012-02-28,48.72,49.57,xls_mid-0.425
2012-02-29,48.52,49.37,xls_mid-0.425
2012-03-01,48.73,49.58,xls_mid-0.425
2012-03-02,48.93,49.78,xls_mid-0.425
2012-03-05,49.37,50.22,xls_mid-0.425
2012-03-06,49.60,50.45,xls_mid-0.425
2012-03-07,50.15,51.00,xls_mid-0.425
2012-03-09,49.59,50.44,xls_mid-0.425
2012-03-12,49.52,50.37,xls_mid-0.425
2012-03-13,49.42,50.27,xls_mid-0.425
2012-03-14,49.48,50.33,xls_mid-0.425
2012-03-15,49.80,50.65,xls_mid-0.425
2012-03-16,49.89,50.74,xls_mid-0.425
2012-03-19,49.70,50.55,xls_mid-0.425
2012-03-20,49.83,50.68,xls_mid-0.425
2012-03-21,50.17,51.02,xls_mid-0.425
2012-03-22,50.48,51.33,xls_mid-0.425
2012-03-26,50.88,51.73,xls_mid-0.425
2012-03-27,50.48,51.33,xls_mid-0.425
2012-03-28,50.49,51.34,xls_mid-0.425
2012-03-29,50.72,51.57,xls_mid-0.425
2012-03-30,50.73,51.58,xls_mid-0.425
2012-04-03,50.14,50.99,xls_mid-0.425
2012-04-04,50.62,51.47,xls_mid-0.425
2012-04-09,50.85,51.70,xls_mid-0.425
2012-04-10,50.78,51.63,xls_mid-0.425
2012-04-11,51.12,51.97,xls_mid-0.425
2012-04-12,51.02,51.87,xls_mid-0.425
2012-04-13,50.99,51.84,xls_mid-0.425
